Date,Close,High,Low,Open,Volume,Asset_ID,Asset_ID_encoded
2019-01-02,37.538814544677734,37.75988468009887,36.66167220093753,36.81856021612245,148158800.0,AAPL,0
2019-01-03,33.79966735839844,34.63877547055248,33.75450230314456,34.22516265768987,365248800.0,AAPL,0
2019-01-04,35.2425651550293,35.31150246393668,34.18239015657941,34.355915874533636,234428400.0,AAPL,0
2019-01-07,35.164119720458984,35.37805895693896,34.68157308595714,35.347155776449505,219111200.0,AAPL,0
2019-01-08,35.834468841552734,36.088818056278775,35.30438119700683,35.551595837188266,164101200.0,AAPL,0
2019-01-09,36.4429817199707,36.73298552202173,35.56821876942101,35.96281095519444,180396400.0,AAPL,0
2019-01-10,36.55946731567383,36.59987721410009,35.86060567047333,36.25044639149984,143122800.0,AAPL,0
2019-01-11,36.200523376464844,36.5356922830337,36.015111561582835,36.34077375101084,108092800.0,AAPL,0
2019-01-14,35.656166076660156,35.95805596503972,35.47075430323214,35.858219135281004,129756800.0,AAPL,0
2019-01-15,36.38593673706055,36.462001351236886,35.66805812501693,35.72035413413402,114843600.0,AAPL,0
2019-01-16,36.830448150634766,37.05389406927528,36.36929442529299,36.38831148508509,122278800.0,AAPL,0
2019-01-17,37.04914855957031,37.47702344864449,36.43110665011492,36.65455262702778,119284800.0,AAPL,0
2019-01-18,37.27735137939453,37.52932115115526,37.07767400412534,37.438990996322396,135004000.0,AAPL,0
2019-01-22,36.44060516357422,37.25594114742215,36.27896197923972,37.179876540248834,121576000.0,AAPL,0
2019-01-23,36.58798599243164,36.87798981327915,36.06027435955394,36.64265777360124,92522400.0,AAPL,0
2019-01-24,36.2979850769043,36.72110472601421,36.06978759028488,36.63315398920607,101766000.0,AAPL,0
2019-01-25,37.50077819824219,37.58873254360028,36.68306647897274,36.95880474811653,134142000.0,AAPL,0
